Dispatching_base_num,Pickup_date,Affiliated_base_num,locationID
B02598,27-06-2015 06:42,B02765,256
B02682,30-06-2015 05:27,B02682,145
B02765,10-04-2015 16:14,B02765,230
B02764,31-05-2015 00:53,B02764,225
B02617,19-05-2015 17:48,B02617,107
B02764,23-06-2015 20:36,B02682,163
B02764,01-02-2015 00:06,B02764,261
B02764,20-06-2015 23:35,B02764,230
B02764,01-03-2015 11:46,B02729,107
B02764,06-04-2015 12:48,B02764,246
B02682,08-06-2015 04:56,B02682,244
B02682,20-03-2015 20:37,B02682,145
B02764,10-04-2015 12:55,B02345,236
B02682,05-03-2015 09:41,B02682,233
B02764,18-04-2015 00:27,B02764,41
B02765,16-05-2015 16:57,B02765,137
B02617,04-05-2015 19:45,B02617,236
B02598,13-01-2015 16:53,B02598,107
B02764,06-04-2015 19:08,B02822,225
B02682,04-06-2015 16:16,B02682,125
B02598,28-01-2015 15:45,B02774,4
B02764,10-04-2015 04:56,B02764,87
B02764,28-02-2015 22:33,B02764,100
B02682,28-03-2015 02:37,B02682,145
B02764,21-01-2015 15:37,B02764,229
B02764,25-01-2015 01:43,B02764,255
B02682,22-01-2015 22:55,B02682,161
B02617,23-01-2015 12:44,B02617,186
B02764,30-01-2015 19:34,B02764,87
B02764,24-05-2015 15:14,B02764,130
B02682,13-06-2015 13:22,B02682,189
B02682,08-06-2015 05:33,B02682,239
B02598,02-02-2015 09:42,B02598,262
B02764,03-02-2015 22:09,B02764,234
B02764,11-06-2015 21:10,B02764,161
B02765,21-04-2015 08:12,B00412,165
B02764,14-01-2015 22:33,B02764,107
B02835,18-06-2015 08:48,B02835,249
B02764,15-06-2015 00:30,B02764,169
B02682,19-02-2015 05:32,B02682,143
B02764,24-06-2015 12:47,B02764,170
B02682,07-03-2015 05:42,B02682,88
B02682,13-04-2015 23:42,B02764,144
B02764,05-04-2015 07:47,B02774,114
B02682,28-03-2015 15:20,B02682,186
B02682,05-04-2015 15:19,B02682,137
B02764,22-05-2015 22:59,B00111,249
B02682,05-06-2015 01:10,B02682,52
B02764,21-05-2015 07:31,B02764,97
B02764,26-03-2015 09:26,B01779,158
B02764,23-04-2015 04:45,B02682,231
B02682,20-06-2015 11:23,B02682,49
B02764,20-02-2015 06:20,B02764,145
B02764,06-06-2015 13:53,B02764,113
B02598,06-01-2015 22:25,B02764,142
B02765,24-03-2015 19:25,B02765,113
B02682,27-02-2015 21:14,B02682,233
B02764,30-05-2015 00:39,B02764,79
B02598,24-04-2015 18:56,B02729,148
B02764,31-05-2015 03:56,B02764,113
B02682,15-05-2015 06:20,B02682,239
B02682,26-06-2015 19:46,B02682,137
B02682,23-01-2015 15:20,B02682,158
B02682,28-05-2015 17:45,B02682,36
B02598,06-03-2015 16:11,B02764,236
B02598,14-06-2015 01:37,B02598,36
B02764,07-06-2015 21:29,B02764,132
B02598,23-01-2015 18:40,B02598,88
B02598,02-06-2015 12:42,B02598,92
B02764,23-06-2015 08:25,B02764,229
B02765,26-04-2015 12:06,B01367,87
B02764,24-06-2015 21:58,B01367,231
B02764,06-01-2015 17:46,B02764,161
B02598,27-02-2015 14:31,B02598,163
B02764,24-03-2015 03:27,B02764,237
B02764,31-01-2015 03:13,B02764,164
B02617,07-03-2015 23:30,B02617,114
B02764,24-06-2015 06:31,B02682,238
B02764,28-03-2015 18:55,B02598,13
B02764,18-02-2015 19:56,B02764,151
B02682,23-06-2015 17:26,B02682,225
B02617,08-05-2015 08:42,B02617,181
B02764,11-02-2015 07:19,B01197,231
B02764,23-02-2015 15:07,B02764,74
B02598,09-06-2015 21:14,B02682,13
B02764,12-06-2015 22:54,B02764,233
B02764,03-06-2015 20:23,B02764,50
B02764,03-02-2015 23:47,B02764,164
B02765,01-04-2015 20:57,B02765,163
B02617,25-02-2015 00:07,B02617,88
B02765,01-05-2015 00:25,B02765,79
B02764,05-03-2015 09:30,B02764,48
B02682,14-05-2015 20:51,B02765,231
B02682,20-05-2015 17:51,B02682,161
B02764,31-05-2015 19:48,B02764,80
B02682,10-04-2015 01:08,B02682,249
B02764,16-04-2015 12:45,B02788,224
B02764,22-04-2015 14:19,B02764,140
B02764,18-01-2015 21:14,B02764,249
B02617,28-06-2015 08:23,B02617,163
B02765,23-02-2015 12:34,B02765,143
B02764,03-03-2015 20:57,B00053,249
B02764,15-06-2015 00:17,B02788,144
B02617,16-02-2015 18:43,B02617,145
B02764,19-06-2015 12:36,B02764,79
B02598,10-06-2015 00:10,B02617,79
B02682,20-05-2015 11:58,B02682,249
B02598,14-02-2015 00:33,B02598,14
B02617,20-06-2015 13:15,B02617,74
B02764,26-03-2015 08:12,B01899,181
B02682,25-05-2015 18:37,B02682,229
B02617,02-06-2015 22:09,B02682,230
B02682,01-05-2015 18:39,B02682,163
B02764,22-04-2015 15:34,B02764,234
B02764,02-05-2015 12:12,B02764,75
B02617,08-01-2015 04:43,B02617,65
B02617,06-05-2015 21:30,B02617,161
B02682,27-06-2015 19:51,B02682,170
B02598,16-03-2015 23:21,B02598,231
B02617,01-02-2015 00:21,B02617,107
B02764,12-01-2015 17:09,B02764,236
B02764,18-03-2015 17:31,B02764,162
B02617,05-01-2015 18:42,B02617,25
B02765,15-05-2015 10:31,B02598,41
B02764,15-02-2015 10:36,B02764,33
B02764,16-02-2015 09:18,B02764,230
B02598,10-01-2015 12:35,B02598,144
B02765,04-04-2015 00:43,B02765,112
B02617,03-06-2015 18:04,B02682,163
B02764,20-06-2015 22:14,B02729,158
B02835,18-06-2015 18:09,B02835,116
B02598,12-04-2015 00:39,B02617,113
B02764,16-04-2015 00:18,B02764,243
B02764,24-01-2015 20:41,B02764,113
B02682,22-06-2015 16:24,B02682,234
B02765,11-03-2015 21:21,B02765,114
B02764,04-04-2015 00:35,B01183,246
B02682,19-05-2015 16:59,B02729,113
B02617,15-03-2015 04:04,B02764,50
B02764,12-04-2015 16:52,B02764,142
B02764,24-06-2015 00:35,B02764,26
B02617,07-02-2015 17:21,B02617,252
B02682,08-06-2015 01:36,B02682,244
B02617,16-05-2015 18:13,B02617,238
B02682,14-06-2015 20:58,B02682,130
B02598,26-02-2015 15:19,B02598,237
B02764,03-01-2015 14:48,B02764,137
B02764,20-05-2015 10:48,B02764,233
B02617,14-01-2015 19:01,B02617,225
B02764,06-06-2015 03:37,B02764,164
B02764,11-05-2015 23:10,B02764,138
B02682,08-06-2015 18:34,B02682,162
B02764,12-01-2015 10:47,,107
B02764,28-04-2015 06:09,B02764,231
B02764,29-01-2015 20:25,B02764,229
B02512,10-05-2015 20:04,B02512,137
B02764,25-05-2015 01:20,B02764,164
B02765,08-04-2015 18:09,B02765,79
B02764,27-05-2015 14:31,B02764,144
B02765,28-03-2015 10:16,B02682,230
B02682,20-04-2015 22:01,B02682,230
B02682,10-04-2015 11:32,B02682,211
B02764,28-03-2015 00:06,B02765,170
B02764,18-01-2015 00:42,B02764,40
B02617,05-02-2015 00:52,B02617,211
B02764,20-05-2015 00:17,B02764,113
B02764,19-06-2015 22:16,B02789,143
B02617,25-02-2015 18:54,B02617,237
B02764,27-03-2015 06:13,B02764,79
B02764,10-01-2015 01:45,B00608,87
B02764,10-05-2015 07:27,B02764,233
B02765,05-03-2015 16:38,B02003,170
B02764,06-05-2015 07:07,B02764,91
B02682,14-02-2015 01:05,B02682,230
B02764,27-06-2015 13:18,B02764,164
B02617,23-04-2015 21:55,B02617,255
B02764,06-04-2015 16:34,B02764,132
B02765,27-06-2015 23:26,B02765,229
B02764,15-05-2015 00:18,B02764,166
B02512,13-02-2015 12:31,B02764,237
B02682,06-05-2015 11:28,B02682,45
B02682,25-01-2015 19:57,B02764,132
B02764,05-01-2015 22:15,B02764,237
B02682,31-05-2015 14:22,B02682,132
B02598,13-06-2015 16:57,B02598,95
B02617,02-03-2015 11:12,B02617,239
B02765,19-04-2015 22:05,B02765,7
B02764,01-04-2015 11:22,B02764,229
B02617,29-05-2015 21:55,B02617,93
B02617,26-05-2015 22:46,B02617,114
B02682,07-01-2015 16:42,B02512,162
B02682,01-05-2015 17:02,B02682,181
B02764,15-04-2015 20:41,B02764,211
B02512,28-02-2015 21:36,B02512,148
B02764,30-06-2015 02:16,B02764,234
B02765,09-03-2015 10:58,B02765,129
B02598,02-02-2015 09:48,B02598,165
B02764,12-06-2015 19:00,B02764,26
B02765,26-02-2015 15:18,B00227,230
B02764,26-05-2015 13:49,B02764,234
B02512,01-03-2015 11:10,B02512,87
B02682,31-03-2015 16:49,B02682,137
B02764,09-02-2015 07:48,B02764,142
B02765,30-05-2015 22:23,B02765,7
B02617,21-04-2015 22:47,B02764,144
B02682,30-03-2015 23:04,B02682,255
B02764,10-06-2015 07:43,B02764,231
B02512,03-03-2015 20:04,B02764,211
B02765,12-06-2015 19:41,B02765,237
B02682,04-05-2015 22:49,B02682,132
B02682,08-06-2015 23:20,B02682,164
B02764,17-03-2015 19:36,B02764,236
B02764,29-04-2015 06:31,B00381,229
B02682,02-06-2015 22:17,B02682,223
B02682,29-06-2015 13:20,B02682,26
B02598,13-05-2015 13:30,B02598,116
B02764,02-05-2015 21:53,B01871,237
B02764,25-03-2015 09:55,B00111,164
B02764,30-05-2015 17:09,B02729,256
B02764,11-02-2015 12:38,B02764,249
B02764,10-01-2015 00:00,B02764,113
B02682,22-04-2015 15:02,B02682,163
B02682,09-01-2015 17:52,B02682,162
B02764,16-01-2015 02:11,B02764,188
B02764,03-03-2015 17:46,B02764,186
B02682,10-04-2015 20:47,B02682,256
B02598,16-01-2015 08:07,B02617,239
B02598,18-02-2015 14:03,B02598,144
B02682,17-03-2015 17:02,B02682,237
B02682,19-04-2015 01:05,B02682,50
B02617,12-04-2015 09:26,B02617,236
B02764,08-02-2015 12:51,B02764,141
B02682,16-05-2015 22:08,B02682,234
B02682,13-05-2015 21:02,B02682,79
B02765,15-04-2015 08:42,B02765,66
B02764,14-05-2015 02:25,B02764,161
B02764,28-02-2015 21:14,B02764,236
B02598,31-01-2015 19:26,B02598,234
B02764,14-05-2015 04:27,B02789,164
B02682,20-03-2015 18:16,B02682,144
B02764,01-01-2015 17:15,B00412,107
B02764,15-05-2015 15:42,B02764,163
B02764,18-04-2015 01:12,B00628,249
B02764,23-04-2015 17:02,B02764,163
B02764,26-01-2015 11:50,B00272,230
B02765,14-06-2015 23:36,B02765,249
B02764,12-04-2015 21:38,B02764,7
B02682,10-01-2015 22:20,B02682,79
B02764,26-03-2015 14:31,B00477,90
B02764,27-03-2015 17:42,B02764,158
B02764,20-06-2015 19:36,B00272,79
B02598,27-01-2015 17:34,B02598,141
B02764,14-02-2015 20:52,B02765,143
B02682,26-06-2015 21:29,B02682,164
B02598,19-02-2015 18:55,B02598,211
B02682,29-06-2015 08:40,B02682,170
B02682,15-06-2015 08:55,B02682,164
B02682,29-01-2015 21:07,B02788,181
B02598,13-01-2015 18:10,B02598,161
B02617,25-01-2015 09:55,B02617,90
B02617,17-06-2015 09:30,B02682,90
B02682,08-01-2015 16:14,B02682,140
B02617,27-03-2015 09:47,B02617,68
B02765,19-06-2015 18:29,B02765,162
B02764,17-02-2015 09:29,B00013,33
B02764,29-01-2015 14:55,B02682,34
B02617,23-05-2015 09:46,B02764,233
B02598,01-02-2015 17:37,B02765,144
B02617,11-01-2015 02:52,B02617,137
B02764,29-01-2015 23:36,B02764,80
B02682,21-04-2015 08:47,B02682,262
B02617,18-05-2015 19:42,B02617,231
B02682,29-05-2015 07:32,B02682,40
B02682,26-06-2015 08:33,B02682,181
B02764,16-05-2015 10:51,B01087,141
B02764,06-01-2015 12:49,,234
B02598,27-03-2015 00:18,B02598,87
B02765,20-05-2015 00:50,B00789,233
B02617,26-02-2015 09:33,B02617,239
B02598,19-05-2015 05:26,B02598,107
B02764,18-01-2015 16:06,B02764,249
B02598,03-03-2015 20:17,B02598,74
B02682,03-06-2015 19:53,B02682,68
B02764,19-06-2015 17:36,B02682,61
B02764,15-02-2015 12:57,B02764,231
B02764,16-01-2015 17:00,B02764,68
B02598,02-04-2015 18:10,B02598,256
B02764,20-05-2015 19:40,B02764,211
B02598,19-02-2015 19:02,B00111,263
B02617,13-03-2015 19:57,B02765,114
B02682,09-01-2015 16:46,B02764,33
B02682,08-03-2015 20:24,B02729,132
B02765,25-06-2015 21:23,B02765,230
B02598,10-04-2015 07:09,B02764,249
B02764,04-06-2015 20:24,B02682,225
B02682,25-06-2015 11:15,B02682,140
B02764,25-04-2015 19:10,B02764,141
B02598,09-02-2015 18:01,B02682,100
B02764,27-02-2015 16:11,B02764,142
B02765,20-03-2015 08:08,B02765,143
B02598,25-01-2015 19:55,B02598,198
B02765,07-06-2015 02:10,B02765,114
B02764,26-06-2015 09:30,B02764,144
B02617,08-04-2015 16:40,B02764,163
B02764,20-05-2015 10:06,B02764,233
B02617,20-05-2015 15:29,B02617,140
B02764,02-05-2015 18:44,B02764,54
B02617,12-03-2015 07:57,B02617,11
B02682,16-04-2015 22:14,B02764,68
B02682,02-05-2015 19:51,B02682,79
B02764,09-01-2015 03:33,B02598,68
B02682,08-06-2015 20:47,B02682,87
B02764,17-02-2015 00:02,B02764,138
B02598,06-01-2015 07:43,B02598,151
B02598,31-05-2015 00:08,B02598,164
B02512,20-04-2015 14:43,B02764,48
B02598,11-01-2015 04:33,B02598,262
B02764,19-03-2015 12:26,B02764,163
B02764,22-05-2015 21:51,B02764,239
B02617,15-05-2015 07:48,B02682,238
B02617,23-03-2015 17:13,B02617,68
B02764,24-01-2015 23:31,B02764,40
B02682,30-05-2015 14:33,B02682,230
B02764,28-02-2015 20:18,B02764,252
B02765,16-05-2015 00:41,B02765,181
B02682,04-01-2015 15:37,B02682,233
B02682,26-06-2015 00:46,B02682,164
B02598,01-02-2015 04:52,B02764,177
B02765,28-04-2015 14:15,B02765,164
B02764,27-01-2015 10:25,B02764,230
B02764,25-04-2015 01:11,B01998,189
B02512,10-06-2015 19:45,B02512,100
B02682,15-06-2015 17:45,B02682,186
B02835,07-06-2015 13:06,B02682,237
B02617,23-03-2015 09:35,B02617,113
B02598,04-01-2015 12:29,B02598,239
B02765,16-05-2015 14:04,B02512,65
B02764,08-03-2015 09:32,B02067,13
B02765,10-04-2015 09:38,B02765,141
B02764,06-03-2015 08:18,B02764,107
B02765,02-04-2015 18:01,B02765,234
B02682,08-06-2015 05:13,B02682,237
B02764,22-01-2015 16:26,B02764,48
B02682,06-02-2015 16:34,B02682,170
B02682,30-04-2015 22:03,B02682,164
B02617,20-01-2015 08:07,B02617,74
B02764,30-01-2015 20:37,B02764,4
B02764,18-04-2015 18:49,B02764,80
B02598,03-01-2015 18:50,B02765,163
B02764,12-05-2015 11:56,B02764,188
B02764,05-02-2015 17:52,B02764,225
B02765,04-06-2015 07:28,B02682,49
B02682,22-04-2015 01:32,B02682,186
B02764,13-05-2015 17:55,B02764,231
B02765,12-03-2015 20:57,B02765,142
B02764,10-01-2015 22:34,B02764,142
B02765,09-03-2015 09:06,B02765,151
B02617,06-02-2015 01:33,B02617,48
B02764,08-02-2015 15:45,B02764,236
B02764,18-01-2015 01:30,B02764,148
B02598,15-01-2015 12:58,B02598,144
B02764,16-06-2015 21:26,B02764,138
B02598,21-02-2015 20:47,B02598,107
B02764,08-01-2015 12:24,B02764,162
B02682,10-02-2015 23:29,B02682,163
B02682,13-02-2015 19:27,B02682,237
B02682,28-05-2015 18:28,B02682,234
B02764,14-03-2015 13:45,B00271,166
B02598,26-04-2015 15:30,B02765,144
B02764,15-06-2015 17:25,B00448,165
B02682,30-05-2015 08:05,B02682,225
B02765,25-04-2015 21:53,B02765,158
B02764,27-05-2015 18:06,B02682,13
B02764,22-02-2015 21:05,B02764,62
B02764,17-04-2015 21:52,B02764,161
B02682,18-05-2015 14:14,B02682,151
B02598,25-05-2015 14:13,B02512,79
B02764,08-01-2015 16:03,B02764,52
B02682,23-06-2015 18:51,B02682,142
B02764,09-02-2015 12:09,B02764,244
B02617,27-01-2015 14:43,B02617,163
B02682,05-02-2015 15:40,B02764,186
B02764,21-03-2015 15:30,B01197,87
B02764,20-05-2015 08:21,B02764,231
B02598,07-04-2015 20:47,B02598,68
B02598,26-05-2015 13:06,B02598,161
B02764,21-04-2015 10:46,B00628,138
B02765,20-04-2015 17:04,B02765,92
B02765,27-05-2015 22:58,B02765,113
B02765,03-04-2015 21:46,B02765,211
B02764,14-01-2015 18:24,B00789,113
B02617,25-04-2015 17:42,B02617,181
B02764,19-03-2015 15:12,B02764,88
B02682,23-01-2015 22:31,B02682,230
B02764,25-06-2015 17:35,B02682,249
B02682,20-03-2015 18:13,B02682,186
B02764,11-02-2015 17:45,B02127,87
B02512,10-02-2015 17:52,B02598,25
B02617,17-04-2015 18:30,B02764,249
B02682,21-01-2015 00:17,B02764,148
B02764,16-02-2015 08:53,B02764,223
B02682,12-03-2015 19:58,B02682,162
B02617,15-05-2015 23:41,B02617,163
B02764,12-02-2015 22:29,B02789,48
B02764,13-06-2015 23:25,B02764,236
B02598,27-01-2015 10:45,B02598,160
B02682,18-04-2015 21:52,B02682,144
B02765,01-01-2015 01:07,B00789,246
B02682,25-04-2015 17:32,B02682,230
B02617,07-05-2015 06:21,B02617,49
B02598,18-06-2015 20:32,B02598,107
B02682,29-04-2015 22:23,B02682,163
B02682,01-01-2015 18:10,B02682,231
B02682,13-03-2015 19:28,B02765,161
B02682,24-03-2015 05:59,B02682,148
B02598,05-03-2015 21:01,B02598,17
B02764,16-01-2015 21:37,B02764,141
B02598,21-05-2015 17:42,B02598,234
B02598,17-02-2015 09:24,,186
B02765,17-06-2015 19:59,B02765,230
B02598,01-03-2015 20:17,B02764,48
B02682,23-01-2015 09:20,B02598,186
B02682,18-04-2015 18:22,B02682,7
B02764,07-01-2015 17:51,B00053,125
B02682,15-01-2015 20:43,B02682,14
B02764,05-04-2015 12:13,B02764,181
B02682,16-01-2015 19:38,B02682,261
B02765,26-01-2015 18:25,B02598,79
B02598,16-02-2015 05:48,B02598,189
B02764,07-01-2015 07:51,B02764,42
B02765,19-05-2015 21:56,B02765,43
B02764,19-03-2015 21:01,B02764,230
B02682,06-06-2015 12:06,B02818,231
B02764,03-04-2015 10:26,B02637,142
B02598,01-04-2015 15:45,B02598,163
B02764,28-06-2015 16:29,B02764,186
B02617,04-02-2015 07:18,B02617,137
B02765,18-01-2015 21:55,B02764,263
B02512,08-02-2015 00:59,B02512,148
B02682,03-06-2015 15:29,B02682,236
B02764,05-05-2015 02:57,B02764,65
B02598,21-04-2015 09:11,B02598,43
B02682,27-04-2015 12:56,B02598,239
B02617,10-03-2015 16:32,B02617,170
B02598,21-02-2015 16:08,B02598,148
B02764,15-06-2015 20:39,B00272,37
B02765,18-02-2015 17:26,B02765,230
B02682,14-02-2015 23:04,B02682,48
B02764,22-04-2015 10:22,B02764,114
B02682,16-05-2015 15:39,B02682,222
B02764,07-02-2015 15:33,B02764,61
B02598,26-02-2015 21:48,B02598,164
B02512,29-05-2015 23:46,B02512,234
B02764,20-02-2015 20:18,B02764,112
B02764,05-01-2015 08:19,B02764,236
B02682,19-06-2015 16:46,B02682,158
B02765,16-05-2015 22:19,B02765,229
B02598,10-02-2015 18:07,B02598,79
B02764,03-01-2015 21:27,B02764,79
B02764,11-04-2015 21:52,B02764,107
B02764,24-01-2015 22:42,B02764,133
B02764,20-04-2015 08:09,B02764,87
B02764,16-05-2015 04:39,B02764,7
B02764,20-03-2015 09:48,B02764,143
B02598,01-03-2015 13:37,B02598,79
B02765,17-03-2015 19:11,B02765,87
B02764,30-04-2015 19:47,B01087,33
B02682,03-05-2015 23:07,B02682,258
B02764,14-01-2015 14:42,B02764,263
B02617,23-05-2015 17:20,B02617,243
B02682,17-04-2015 09:17,B02682,220
B02598,26-04-2015 01:01,B02598,224
B02598,30-04-2015 17:19,B02598,138
B02682,16-06-2015 18:54,B02682,231
B02682,23-01-2015 23:47,B02682,90
B02764,03-05-2015 12:03,B02764,80
B02764,02-06-2015 19:02,B02764,113
B02682,25-04-2015 23:14,B02682,50
B02682,27-05-2015 20:43,B02765,158
B02617,23-06-2015 16:45,B02617,41
B02764,13-02-2015 17:22,B02764,13
B02764,01-03-2015 06:48,B02207,90
B02598,17-03-2015 21:04,B02598,137
B02682,05-02-2015 13:00,B02729,230
B02682,18-06-2015 11:34,B02682,164
B02617,19-03-2015 14:06,B02617,79
B02512,31-01-2015 17:18,B02729,246
B02764,24-01-2015 12:41,B02764,141
B02617,06-05-2015 22:07,B02617,211
B02682,09-05-2015 20:10,B02682,118
B02682,22-02-2015 08:30,B02682,224
B02764,26-03-2015 20:52,B02764,90
B02764,10-02-2015 19:49,B02764,79
B02682,17-03-2015 19:50,B02764,249
B02765,23-06-2015 03:07,B02765,236
B02617,13-03-2015 08:54,B02617,113
B02682,01-05-2015 18:06,B02682,79
B02765,23-03-2015 22:56,B02765,13
B02764,28-05-2015 06:29,B01998,140
B02764,07-02-2015 18:58,B02774,223
B02682,31-05-2015 16:45,B02682,216
B02764,03-02-2015 15:55,B02769,21
B02764,09-05-2015 12:09,B02764,164
B02682,21-06-2015 17:30,B02682,114
B02682,14-01-2015 01:35,B02682,13
B02764,22-06-2015 11:50,B02764,232
B02598,13-06-2015 00:09,B02598,162
B02764,24-02-2015 07:20,B02764,225
B02682,04-06-2015 20:09,B02682,125
B02764,04-06-2015 18:35,B02764,162
B02617,24-01-2015 10:03,B02617,143
B02764,20-02-2015 09:22,B02764,246
B02682,08-06-2015 13:10,B02682,246
B02617,02-03-2015 19:58,B02617,249
B02764,27-03-2015 16:34,B02764,25
B02682,17-05-2015 11:34,B02682,33
B02764,27-04-2015 22:24,B02207,164
B02682,09-05-2015 02:38,B02682,79
B02598,14-05-2015 22:21,B02598,7
B02682,01-02-2015 00:16,B02682,236
B02764,30-03-2015 12:39,B02764,152
B02598,23-01-2015 10:35,B02598,231
B02617,21-06-2015 12:59,B02617,164
B02765,01-06-2015 17:57,B02682,231
B02682,29-03-2015 17:37,B02682,265
B02682,08-02-2015 20:39,B02764,186
B02764,21-01-2015 17:22,B02764,100
B02764,06-06-2015 16:56,B02764,79
B02764,19-02-2015 09:31,B00789,145
B02765,25-06-2015 05:55,B02765,79
B02764,11-05-2015 11:57,B01899,238
B02682,13-06-2015 02:40,B02682,231
B02764,22-06-2015 21:20,B02789,144
B02682,30-01-2015 07:06,B02682,243
B02682,29-06-2015 22:02,B02682,263
B02598,01-01-2015 13:21,B02598,234
B02764,25-04-2015 14:36,B02764,170
B02764,31-01-2015 08:51,B02729,237
B02682,24-06-2015 21:29,B02682,249
B02617,20-06-2015 10:19,B02617,141
B02598,11-02-2015 11:00,B02764,100
B02764,06-06-2015 10:35,B02764,186
B02764,12-02-2015 07:13,B02764,170
B02764,24-04-2015 18:26,B02788,61
B02598,14-05-2015 03:05,B02598,246
B02682,14-01-2015 07:31,B02682,132
B02764,14-02-2015 12:33,B02764,49
B02682,03-05-2015 04:12,B02682,107
B02617,28-02-2015 16:58,B02617,249
B02598,01-03-2015 19:34,B02598,132
B02764,02-01-2015 22:01,B00277,262
B02682,12-02-2015 18:10,B02682,211
B02682,01-06-2015 07:59,B02682,165
B02617,03-02-2015 19:44,B02617,170
B02617,25-05-2015 12:46,B02806,17
B02764,12-04-2015 13:23,B02764,148
B02512,09-05-2015 23:33,B02512,231
B02764,28-02-2015 10:36,B02764,238
B02512,17-02-2015 18:42,,163
B02764,13-05-2015 14:10,B02764,160
B02764,05-06-2015 03:46,B00014,231
B02598,12-01-2015 01:38,B02598,114
B02765,15-01-2015 17:40,B00412,164
B02682,25-06-2015 20:41,B02682,256
B02765,12-03-2015 22:35,B02765,230
B02765,20-02-2015 18:53,B02765,246
B02764,17-05-2015 03:33,B02764,170
B02765,03-05-2015 22:32,B02765,225
B02765,15-04-2015 22:19,B02765,143
B02682,14-05-2015 12:31,B02682,137
B02764,01-06-2015 23:25,B02764,232
B02764,16-04-2015 21:28,B02764,145
B02617,14-02-2015 16:58,B02617,181
B02598,25-03-2015 11:31,B02764,249
B02764,19-05-2015 21:16,B02764,170
B02598,11-04-2015 23:52,B02764,114
B02764,06-01-2015 19:20,B02764,48
B02764,09-03-2015 18:01,B02682,158
B02682,04-01-2015 16:28,,211
B02765,17-05-2015 17:42,B02765,185
B02764,06-01-2015 07:39,,75
B02764,10-05-2015 13:01,B01998,114
B02682,22-05-2015 20:15,B02682,138
B02764,11-04-2015 08:31,B02764,248
B02617,28-04-2015 00:25,B02617,132
B02682,06-05-2015 23:30,B02682,249
B02512,20-02-2015 16:17,B02682,263
B02764,23-06-2015 21:27,B02764,138
B02682,30-04-2015 22:51,B02764,148
B02598,01-06-2015 08:24,B02598,249
B02598,16-04-2015 14:02,B02764,137
B02764,27-06-2015 19:43,B02682,249
B02682,13-06-2015 20:02,B02764,234
B02765,26-05-2015 08:53,B02682,97
B02764,18-05-2015 18:40,B02764,257
B02764,08-02-2015 10:55,B02764,17
B02617,09-02-2015 20:20,B02598,161
B02682,30-06-2015 20:26,B02682,4
B02682,31-03-2015 20:25,B02682,162
B02682,24-01-2015 20:39,B02682,239
B02765,26-04-2015 21:24,B02765,49
B02764,29-04-2015 19:47,B02764,164
B02764,18-06-2015 11:51,B02764,230
B02764,18-05-2015 05:58,B02764,132
B02764,09-04-2015 00:00,B02764,255
B02682,14-03-2015 12:42,B02682,141
B02764,13-04-2015 09:36,B02764,143
B02764,27-04-2015 15:01,B02764,238
B02764,27-06-2015 21:36,B00280,239
B02617,21-02-2015 14:19,B02617,263
B02764,17-03-2015 20:23,B02764,170
B02598,28-01-2015 19:17,B02598,129
B02682,29-03-2015 15:03,B02682,150
B02764,16-04-2015 21:34,B02764,132
B02617,13-03-2015 20:18,B00477,13
B02617,25-03-2015 15:14,B02617,68
B02598,30-01-2015 19:42,B02598,68
B02682,09-06-2015 16:25,B02682,79
B02764,28-03-2015 23:08,B02764,107
B02764,14-03-2015 22:30,B02764,41
B02682,24-02-2015 15:33,B02682,42
B02764,14-06-2015 14:48,B00271,263
B02764,21-04-2015 11:46,B02764,233
B02598,26-01-2015 15:49,B02598,142
B02764,24-05-2015 09:56,B02764,42
B02764,25-03-2015 19:12,B02764,13
B02764,07-02-2015 10:31,B02617,95
B02764,20-02-2015 20:43,B02764,234
B02617,07-02-2015 01:05,B02617,170
B02617,22-06-2015 06:08,B02617,158
B02598,08-02-2015 11:08,B02598,113
B02598,16-01-2015 16:26,B02598,164
B02764,11-03-2015 00:12,B00111,231
B02764,30-04-2015 21:51,B02764,28
B02617,08-01-2015 18:52,B02617,112
B02764,17-02-2015 00:50,B02764,158
B02765,15-05-2015 22:46,B02765,102
B02682,29-05-2015 23:17,B02682,48
B02765,11-03-2015 21:33,B02765,249
B02764,12-02-2015 22:07,B02764,162
B02598,06-02-2015 09:42,,42
B02764,11-02-2015 11:00,B02764,255
B02682,10-06-2015 19:43,B02682,144
B02682,20-03-2015 17:27,B02682,4
B02617,10-01-2015 09:37,B02617,75
B02682,01-04-2015 09:45,B02682,237
B02765,26-06-2015 08:29,B02765,231
B02682,21-06-2015 03:27,B02682,89
B02764,13-01-2015 04:13,B02764,252
B02682,13-03-2015 23:26,B02617,249
B02764,27-05-2015 08:15,B02764,236
B02598,11-02-2015 19:55,B02598,231
B02764,24-04-2015 04:13,B02806,236
B02617,12-05-2015 07:47,B02617,263
B02617,01-05-2015 19:54,B02617,230
B02764,06-06-2015 22:30,B02789,107
B02617,10-01-2015 01:48,,148
B02765,19-05-2015 20:35,B02765,226
B02617,13-03-2015 14:53,B02729,188
B02764,14-04-2015 15:20,B02682,162
B02764,25-02-2015 09:51,,237
B02764,26-06-2015 17:44,B02764,161
B02682,01-05-2015 00:24,B02682,256
B02764,04-05-2015 18:55,B02764,68
B02617,08-02-2015 17:41,B02764,244
B02682,26-05-2015 21:47,B02682,37
